Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A22,A23,A24,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B22,B23,B24,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J16,J17,J18,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L16,L17,L18,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,N1,N2,N3,N4,N5,N6,N7,N8,N9,N16,N17,N18,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O22,O23,O24,P1,P2,P3,P4,P5,P6,P7,P8,P9,P16,P17,P18,P22,P23,P24
0,0.021859319364340404,0.014456200110606674,0.011372373343580286,0.010052716553644307,0.01672497272485016,0.019794681313491973,0.0160861416290378,0.047402516959297786,0.012987161730671992,0.005796885236369681,0.007691983782459156,0.019978346019255355,-0.009896530732309238,0.007243870127205232,0.008681129358296581,0.013043809390430578,0.014679695489105613,0.021577992567829093,0.019995403301708407,0.02431039597604772,0.009829816320440317,0.021265840947690788,0.021112376994523584,0.014152005740574434,0.016888447814457464,0.021539329698444232,0.016688699319082123,-0.0019312886146859837,0.007141324376002554,0.008385522935661853,0.0035511407226100885,0.01047136155531784,0.020228680421857406,0.011794700446238463,0.01781045798721135,0.016122716736225888,0.02238344956367795,0.022697825796699527,0.014121156434218044,0.01985658313416456,0.020440864354662608,0.006557697391176509,0.0018636881959009366,0.01287441574135886,0.022089255065248677,0.014119251338569342,0.01795431694721567,0.015657844255258704,0.021445704508493642,0.020508026465267663,0.01025976885806076,0.010953068924797648,0.012460377655658333,0.018985460458197174,-0.00046042756143303354,0.008398137309480837,0.020115194572465838,0.00904872324685465,0.010744475703041979,0.017295440038045284,0.024096136017730307,0.02332958571255224,0.012176955008244823,0.021742457782990644,0.018974344756715722,0.020877255783194576,0.020719530754819852,0.013709954110651894,0.01107359142093869,0.01565021645793224,0.016159103397315536,0.018888651623445427,0.018088856307336428,0.015420123494830882,0.009602501606329944,0.02648601505933668,0.0273149181677058,0.013562530279159532,0.01771043878679248,0.019886941631335527,0.0064691707328125726,0.02454367604810912,0.02630288724146105,0.008114889547938382,0.016109012430157166,0.020657232113081347,0.00895474769256924,0.017156397089226488,0.016298388804041667,0.008366446573655715,0.03149266395989234,0.021197364625747162,0.010289400957879594,0.016668647048738904,0.018789517553635154,0.014414369847093322,0.019459497631425304,0.019184223660141757,0.009879613703205462,0.011686148638792611,0.017580640051014163,0.009055398977719838,0.008931782771891711,0.015292066852628381,0.016832635498637356,0.02206678977549834,0.023333115583235947,0.012611248466994716,0.047779074970444535,0.024718111060708464,0.004962160037114087,0.015312907829266167,0.017206085838130547,0.012715657126335836,0.015491207039820236,0.01630851082318448,0.011835044267631748,0.021596382677440757,0.021239279536700226,0.01570511155185245,0.01938266480364746,0.01858352943142005,0.012340214919476285,0.014903254000618876,0.01561472099281948,0.009937385019365237,0.014067216441822157,0.011656397901960568,0.02015261245810464,0.0180782936101884,0.021564046957213184,0.00861921022226525,0.017418005817877932,0.019091745476840834,0.010116925606360754,0.022403242443277765,0.02032330941558898,0.011379871056193409,0.02022547789544486,0.02368687965641747,0.013703661514263499,0.007688265463986667,0.005507910845361725,0.016750820075928357,0.012627730677580763,0.01849946056145011,0.015104180219627516,0.0200585918530451,0.019196327458458878,0.015514453557821446,0.014178636343054211,0.011542677277217554,0.015652002110367696,-0.005589785031837229,0.008794144971622554,0.015257023728412158,0.008719207728678305,0.01534274692902207,0.01625278783696038,0.011685149554633375,0.012793703108910856,0.01780188857089909,0.007438623070913306,0.018440395055119716,0.014601091047128086,-0.0008579526651306176,0.009120740623704451,0.01715858952671869,0.008731444488354648,0.013391710920246044,0.028513796272731977,0.004440670124770835,0.008200501001747674,0.018790228099481793,0.017572669820242293,0.022661670507541268,0.012567675375676395,-0.006546961943398634,0.014397338749546322,0.011685860248712432,0.024477324140801816,0.018731614961727983,0.009197214521572782,0.0029316922626145695,0.0050719976843753845,0.0185426437530806,0.01588209640927279,0.019399360846594785,0.013650030618185482,0.003290214481067361,0.010089587533222503,0.019068594064031295,0.010833312341347058,0.012332467547742839,0.013435408464600875,-0.0065280038379332585,0.0001589630889959259,0.01891311620739182,0.01422692913292092,0.011831478580832111,0.016458921489261417,0.0036556218224451467,0.013613870117616268,0.017266534410771823,-0.012700629909520962,-0.0015675015688181014,0.0016966137519249937,0.013966471545781036,0.014161044800099741,0.008280770917318426
1,0.019846134206168677,0.013897379911862915,0.011211258913177277,0.006202294782202181,0.013711851579110122,0.01727552868071051,0.01352343492806999,0.04133693460249602,0.010360083082220084,0.001757603281466352,0.007247786627136977,0.016766044049481177,-0.014725251618716528,0.005458623413148012,0.004491283212389242,0.010183170628187728,0.011429684571965113,0.017472418353838046,0.016470798978129923,0.02081576429316117,0.00930357175868944,0.017877152364843767,0.01810813725479251,0.01113392625536239,0.013707929856547386,0.017826005902993703,0.01565965116024015,-0.006288427370627443,0.0037133055420010977,0.0064201154173376615,0.0021476144020842166,0.008625917526072372,0.016988538838679536,0.00804771557363763,0.015892876288339776,0.013272172496432304,0.01762172029408844,0.02065051488067769,0.011623696486155214,0.017995650136927673,0.01720214900793235,0.006269563328136107,-0.0029212144332202983,0.011230047225398356,0.018793323583770234,0.010767320584198551,0.01582737590654665,0.013169151741069775,0.01767284584931522,0.018441991108219806,0.009383807470510343,0.0108330674841567,0.009185675336924165,0.015577508733163456,-0.001934027007232534,0.0054431907945116445,0.016237606410107557,0.005681643987228112,0.008257474841141078,0.01428194957620954,0.021843762694058633,0.020541014640865732,0.011279613762111436,0.019617589647069368,0.01668555569011848,0.01861175412223451,0.01747641586952791,0.011663473718534594,0.010400703320136453,0.01258117950474896,0.01505186555000683,0.015019190311431938,0.01399694274111491,0.013124554345555126,0.008723656336466462,0.02321799160019167,0.02371406963616439,0.013222020338563331,0.015829856802777507,0.017241967818185985,0.005146916096027092,0.02219158390257834,0.022430965778581204,0.008607197943187879,0.012657292628537542,0.015922740915234268,0.008222750910035801,0.01388930104473877,0.013312900523275498,0.006747697408382667,0.028221094026798156,0.01850981212520707,0.008768010707128663,0.014075896742728765,0.015357560673934052,0.012738232953207862,0.014923654920686601,0.016150187393791076,0.0074173422086806365,0.010352121966779622,0.01487285507957552,0.007658046025496297,0.006202689446638649,0.0124718821699473,0.0142638157395756,0.018154708073668122,0.020500491235868196,0.011435649552188041,0.04157641568111903,0.021982053777205118,0.004253002313467207,0.012587884992672573,0.016559625959562507,0.011804539249056903,0.013436662956951144,0.013659398522526582,0.010408620607285238,0.018829282429437006,0.017527357003414665,0.014383369400387706,0.016587679671355087,0.017092045037450095,0.010410434291476308,0.01226955769923233,0.0145207890650121,0.010215748142410093,0.01007560397412863,0.007900826676243554,0.016642321711001235,0.016470107605786797,0.019101463820737668,0.007351281223716366,0.013322028548875361,0.018107370909359707,0.009476359073932366,0.01894139032053757,0.018126051600386456,0.010284424963451595,0.018434994173659163,0.02223183386001848,0.012139818685896309,0.004122646358924189,0.003212165403310702,0.01311460741205154,0.010932523683665419,0.0165226122366565,0.013707821142105846,0.017525061497704893,0.016412753261340157,0.01337967927639306,0.009855613960483227,0.009228985137917338,0.012306319531940316,-0.008067761771770337,0.005201789283309378,0.01181025155212563,0.006769777313480509,0.012435011262816124,0.012774802957262299,0.009367173695536609,0.01019406290973661,0.014484144392467643,0.004411116640465282,0.014893644155110273,0.012201567490895567,-0.005923403610889671,0.005354788245224353,0.013355506693615645,0.007309690931255923,0.010001667146760315,0.024689631235031866,0.0012319846712615604,0.006342601693050388,0.013949159703223487,0.014007861398238387,0.01981234135112693,0.01126101711294149,-0.010116185876135254,0.012676647454327087,0.008017610907554595,0.023306745754578674,0.01634164457398707,0.007518034744886036,1.937988604682004e-05,0.0012500162877826515,0.014284951234954688,0.013461178880396937,0.016041560732390728,0.011284723386659756,0.0005428521752218699,0.007397602728711898,0.015232806546347533,0.006070540827724803,0.00879615687188648,0.009936204978397957,-0.0066986996399262845,-0.002209238958967915,0.015729625240650066,0.011706614466632816,0.009762063189804437,0.014916022050948323,0.0012458759456285087,0.011602256356216024,0.013851917357671847,-0.0157236363414273,-0.004796488013694004,-0.0026049053668976006,0.011065878651358909,0.010011559957033643,0.0041047110185994835
2,0.022308840638115248,0.014238411035293228,0.008757809449357631,0.0046148229543024255,0.009673888171102017,0.011937433977921833,0.011628717481099872,0.032276636078244186,0.007218079907553576,-0.0049363503424432135,0.0038154298152902506,0.012040439753504495,-0.018773449681790077,0.0003159662681824771,0.00051899401991219,0.008587044404854678,0.009049007398873574,0.013866807900223085,0.009389883524027646,0.017455302665664023,0.008913106577737013,0.009962802313490997,0.014057895603898106,0.0090053268841335,0.01086113830473472,0.014724046949004244,0.012367831871790025,-0.012433884283764947,-0.00248352785575169,0.005471384324947308,0.0016335085908968346,0.008670477178009653,0.014422227764687347,0.005895929809160575,0.011320324897238089,0.010196143885453528,0.015027692745690338,0.015209315491145107,0.00822483549515404,0.014328517589062123,0.013394447722176213,0.006268008397175673,-0.006880413918268158,0.008381128443171983,0.014566009923031429,0.00926456432933959,0.01391423672668696,0.009432457174573607,0.015166407077679519,0.015378293206921462,0.00785475799015586,0.008348132552762576,0.005823592608949274,0.012627559098583948,0.0010278531879285477,0.004423130258241183,0.010805707925941524,0.0012497873533339966,0.0017033510429915084,0.01168390348845838,0.014872608852808944,0.012492393272395666,0.008931078229631724,0.016225288344644075,0.010985354384446644,0.012223399182160673,0.013560245335432146,0.010007761377564865,0.009050110408238023,0.008146182907248164,0.012622179449066642,0.013275945887846072,0.007083702919095055,0.00993402145497688,0.006029015168165591,0.017934496682611715,0.02111136048603167,0.009955756804522306,0.009608804981573925,0.013429219804596878,0.005180488313947422,0.018939342411649608,0.018988674595242484,0.0059834947188695045,0.00944697163825814,0.012505869994791863,0.009751200675964387,0.010616363745063065,0.009126974696732851,0.005503742249457386,0.02063438623054479,0.016709176738924903,0.0065815518299738125,0.01077087093165282,0.012890185760633206,0.010002563893795058,0.008695636344774448,0.013358742031676125,0.007647174100081104,0.0074013193052340515,0.011655390790662624,0.0084912776947022,0.0035688443437367715,0.009634531349570794,0.010717479806197324,0.013906575384594142,0.017719842138744585,0.00759876285280495,0.03293556879261139,0.018242731112842397,0.004895379910102309,0.010347865150616444,0.013965226685089926,0.009332673748334255,0.010456101112851583,0.012320098290807784,0.00806380858023962,0.013968867056921649,0.014727206721258365,0.011335893968741077,0.013246298760406712,0.01366555545549197,0.008308396240075452,0.00803297329054587,0.012856261872770018,0.007429776872907341,0.0048136377123370894,0.0033308771889602675,0.011009032726287856,0.015010098748296816,0.01613730759847735,0.006765169756753064,0.009554174849361316,0.014880371582204396,0.008347511291503866,0.014724347348493068,0.015396405098050145,0.0075811435778936195,0.013889285747130923,0.017945805855367647,0.010963465653213822,0.0020073870751812902,0.0008280262730578861,0.009659294845067926,0.009588686070700892,0.011738981189389854,0.0100162660082181,0.013962158927093687,0.011700372759289904,0.01219589710235592,0.0035153915847786965,0.0069495060647180844,0.009247514108816782,-0.009878226094863734,0.0009503850377147079,0.0058588922023773,0.005566716260160156,0.011191318069449533,0.009987218677997567,0.004757101221602085,0.008439795387411728,0.010244972010453542,0.0019906239124099475,0.010489122812138072,0.00950616647799812,-0.011506103664009565,0.0022284533098290834,0.00950211754032206,0.006784629650158173,0.007399775591139465,0.019913997252782194,-0.0020187220568144756,0.004016627108931959,0.01166614384679073,0.01072170469055932,0.015865929102976864,0.007723893438066802,-0.013615851188418883,0.010291900811665337,0.00403202643761269,0.02355255254215314,0.012524262153164989,0.006315930544981517,-0.004194936350994562,-0.002326990018783337,0.010346024357087456,0.012027671896870092,0.01164693782231864,0.008178649629865364,-0.0032801355502402093,0.0037524800495980213,0.010219171643257164,0.0009983616030734953,0.004860852703903658,0.005227146412544161,-0.007363398737817637,-0.005858166009220686,0.011337173263929067,0.00853654956764818,0.008259070738077412,0.01148502628008529,-0.0008061824578911212,0.007893400334836643,0.009594848255316387,-0.01801922768849466,-0.00801379194819382,-0.00778785797265856,0.008194730451455714,0.0063536346194300805,-0.0017992875321580326
3,0.014515793076073893,0.008165147915864654,0.005208886219210969,-0.0013699219372568872,0.004690893120180093,0.006918581752550038,0.00525018102625633,0.01960757433606633,0.0036877524721753985,-0.00730157624418481,0.00016378751531486205,0.0068954571768882755,-0.02665994844981968,-0.00462415429383628,-0.0018629240406680004,0.005399056933505271,0.0028973827694222837,0.008695741056227266,0.00533652639664656,0.012243401562153582,0.005337726807856253,0.007223327521537529,0.009113643886017618,0.00518443243844172,0.005193854962150569,0.00812520269533228,0.00753433844622442,-0.02028921964157408,-0.0073738274400278045,0.001476438652021066,-0.003167661295760629,0.003442946394918859,0.007478074741232268,-0.0018026045934695554,0.0069550784606651,0.006082696432159078,0.0075501970461997045,0.008669900521625954,0.004495883981386865,0.010810039025266399,0.008935327273669831,0.0029844429109480153,-0.009070249523158436,0.0048951552175861245,0.010312112590722908,0.004901619590288622,0.007717848168622923,0.004954280827071691,0.010873438288190925,0.009771861159504952,0.004732118727086645,0.0066154082384339945,0.0016216208314443533,0.009020349046066098,-0.0036024678498204157,0.001116933571610724,0.007652018174380474,-0.0030588664798093866,-0.003470627205384002,0.007111155519298529,0.010167802419853822,0.007361717288904847,0.004030689040383102,0.014667975636274068,0.006129870104531532,0.007142472125235029,0.007842882040868852,0.006594665690037408,0.006101934202424799,0.00022997703164056877,0.007408539204602284,0.00883612772997687,0.0019146738171374545,0.004758892311957228,0.0022188134682483984,0.013345991923112702,0.015312113841239525,0.00512367925223177,0.006537381799591423,0.008081354164817697,0.003977264152778397,0.015602045092626395,0.012743057758827482,0.0033253400098709547,0.006619014444212867,0.0077697098668910725,0.006858833543546914,0.0044599325450882885,0.0035140540696225768,0.002578042038194459,0.014521522485652506,0.01175932994593486,0.004268611896605694,0.006458645833162323,0.008963152701427819,0.004584089773041811,0.006894693154909769,0.010690857098180668,0.0047177810044515415,0.006119804325268071,0.005347366065500948,0.003929573755997835,-0.0008593985901283515,0.006481454725819045,0.007538189275345905,0.007572876174829244,0.013955358774958267,0.003748643922281834,0.017067360701863765,0.013158966080925967,0.002607533564934321,0.009897415163296532,0.01118545696536588,0.005891040677116003,0.004706963123579903,0.007838143163306515,0.007519891290437656,0.0068481839498785915,0.009670066960037013,0.006701325660660121,0.007838782442964194,0.009868742215544232,0.007605279201553013,0.0007198355371328454,0.00923545063435473,0.004839130024333544,-0.001469952160904535,-0.002047728513990633,0.004245162839474867,0.010157929951994691,0.010987866284816775,0.0026218530895945613,0.0047366833553526425,0.009016403165541139,0.005705241973583535,0.00950970143684285,0.010456499158152796,0.004080113626661704,0.010433507854965588,0.012476446837990984,0.0065646471053946165,-0.00015770169159383483,-0.0037853861764394255,0.005438301011299754,0.007738089767856105,0.007191980581881398,0.006085159806978169,0.007925603993658997,0.008012536496283843,0.006660022185398969,0.0006545307431928193,0.0019755990244472985,0.005775052450952037,-0.015728752845477884,-0.004166061417505206,0.0022769366917402972,-0.0007988818910911058,0.005716052724898861,0.006611574973378831,-0.0008230964506966963,0.0027959671656239563,0.007256364680471913,-0.0011365414841024183,0.00796494919789512,0.0034665872653324953,-0.016425225206845036,-0.002499994872484022,0.0037369690105027082,0.005740769540935424,0.0025332055572777597,0.010814344315301809,-0.004248997266335824,4.6816026553032214e-05,0.006209538283936963,0.005095052396485101,0.011370140843932022,0.004326065818032092,-0.016855401830902707,0.006217243280331712,-0.0013230939553333654,0.019296599323776677,0.009307336923810305,0.0036648374305872523,-0.009675076429130916,-0.0053217185505385345,0.005433097978945565,0.006139134948896227,0.008920291291641194,0.004327458208733814,-0.005878486244147113,-0.0007287765864250353,0.004000807659966599,-0.0033264349807393,-0.000353447931669497,-0.0013366894894303516,-0.006170519081283941,-0.008905145751886785,0.004992609566169247,0.0021768613127980635,0.004506956620395797,0.004924369426000712,-0.002949018735403671,0.0038342478161122913,0.005572919476599955,-0.021687275586160275,-0.010138185116092184,-0.009050911114766066,0.0010862284498252247,0.0006825027998930348,-0.003963333041838889
4,0.006118414020654741,0.004875242893512386,0.0021434758674823877,-0.010137607693379187,-0.0023453031293197107,0.0037859781157402552,-0.00037858860195768467,0.008648450643204882,0.000307151904472891,-0.012716891028372807,-0.003864734953575432,0.0016804987473056365,-0.030589414060500652,-0.010053390570881893,-0.008332826663168246,-0.0034805184628013013,-0.005673355972883123,0.0017240774982115606,-0.0006909365656953522,0.006046652913019471,0.0015424058987544129,0.0013286808583987597,0.004151928007217941,0.00060292312077118,-0.002367663991395607,0.0036101368230078597,0.0012730753597091082,-0.025690214541466954,-0.015306348093639857,-0.0007638654880072269,-0.007427263379988894,-0.0004976008981815903,0.002449138163700151,-0.00788871414563593,9.99671978898285e-05,-8.180645250133916e-05,0.001178844344450771,0.0031915674383983053,0.0016225571433703104,0.004528527548262667,0.0051231556395556505,-0.0011857416663136888,-0.011161260627011116,-0.0015731960139810691,0.002571343539053925,0.001140443344889999,0.003343692810632129,0.0012561504657452,0.006587026009627736,0.004838127133023501,0.003275488890134372,0.0050734187873865515,-0.0032493534790195514,0.001395428307818377,-0.011749820557186189,-0.003002508888335275,0.0036908643000470955,-0.008125393371271862,-0.008007491405755362,0.0010960943558636638,0.004071823577841194,0.004465142600885332,0.0015156777350457237,0.006516958704271138,0.0021258381752328748,0.000984787160441954,-0.0008356996107806236,0.0027369789571303127,0.0010769533587026386,-0.005092175098697141,0.00429357850267932,0.0023564598139594745,-0.0017353905173640915,0.0009037080274886017,0.00037431334837892405,0.00422485195166922,0.00983395741785241,0.002235547584645934,0.0001485429033450049,0.00331713720667903,-9.896349120923158e-05,0.009644050752118806,0.00871681987062426,-0.00032105970950357205,-0.0009123452690584788,0.004304857207404589,0.0018316664538540512,-0.0011279299483739256,0.0022162117010267072,-0.0007542214550815188,0.006033056018592255,0.007281611544210798,-1.6824546314427534e-05,-0.00046920989200675096,0.003543440523112324,0.0021482320768492214,-0.0013637576452759544,0.006307014046246491,-0.0004025596238318293,0.0029948964963336946,0.00200175179032085,0.0004230508437523218,-0.00718974494806574,0.0027826379745038194,0.0021641961192199375,0.0013850295308298383,0.006322295546670105,0.0019998271386702277,0.003725912712434498,0.010620796218076918,-0.0011309706247770125,0.00785361381184099,0.006999375256811269,0.0024605536744708592,-0.00022541241833470968,0.0009135300882650737,0.0036621345650581874,0.000929070876862633,0.004270379305291603,0.00034847465299420546,0.0025087521637296834,0.005026344296946592,0.003985230057012509,-0.0016197714469319228,0.004580558413731299,0.0017535858101896792,-0.0061232953948944496,-0.00563271124636059,9.543346322095836e-05,0.006452435311881419,0.006248922159724428,-0.0008738591120793227,-0.0018142900226587174,0.003132526797522903,0.0007172318605275943,0.006432060854324824,0.005956892729211257,-0.0005136482772373367,0.007333450482819784,0.0075769678293118314,0.002981100888813204,-0.0031273339535471826,-0.008685377758016704,0.001021446314799538,0.0011396258807828026,0.00104620458756275,0.0008224858414559002,0.001628636367200625,0.003729905483064048,-0.00025653472313513,-0.004202966489079093,-0.00380297072029115,0.00051141161294214,-0.016330375367881695,-0.008726098513746849,-0.0010552157526430433,-0.007794501137618135,0.0004179919892654247,0.0018676470432962278,-0.005530145681680669,-0.00241358161433032,0.001567607337520201,-0.004990943151519436,0.003155116270450263,-0.00041601906220118225,-0.020928485143082605,-0.006564328102709614,-8.05977512808669e-05,-0.0009757838208506915,-0.00343414305629586,0.002371653772535779,-0.003598043552059454,-0.005892630542428678,-0.00013577253251787847,0.00023116074160155556,0.00392344583134703,9.848193807916934e-05,-0.018318316826566462,0.0010492577498829856,-0.004750063694440421,0.010607669859520087,0.006424436123776911,-2.0217456725714214e-05,-0.01163895969803265,-0.010471333804858318,-0.00025105289794510573,-0.0004710950380179572,0.002314932106849978,0.000825669215275715,-0.007624907750279469,-0.004811993404638034,0.002757881794656991,-0.0063616850748364085,-0.0035165143219423587,-0.005864967167680388,-0.007785912263342885,-0.011734270517898833,-0.0013186947398059045,-0.002248000567998097,0.000883409721494699,-0.0011334626447586722,-0.006517180883430137,-0.0014345213636839486,-0.0001166280536424682,-0.022695704629303187,-0.011455471789086983,-0.004308498272528979,-0.009803353797776946,-0.0031452361706756156,-0.005781731216467256
5,-0.000509779968541155,-0.0014630224765875745,-0.0018782314050226716,-0.017414760097603295,-0.008096304028172654,-0.002749335482007028,-0.008251353896675605,-0.002849916270939416,-0.0029927439742036266,-0.020767625181304587,-0.005691223425883584,-0.006523334594538965,-0.027986150999153924,-0.015023790292446437,-0.017179404891442415,-0.010268686083229077,-0.012487068996499453,-0.002835862922902179,-0.009730103019248312,-0.0009417646280213765,-0.003013053045167984,-0.005825054320975361,-0.0027544490120236307,-0.002914404869079647,-0.005567374644923361,-0.0014213436916504334,-0.004363352235625784,-0.02606767037504513,-0.01728096726943819,-0.0039860965460653056,-0.011657003537184688,-0.003808007886716721,-0.003769983960707077,-0.016325452073809272,-0.005773693984013971,-0.0058522034259069836,-0.0035754939491865903,-0.001367185185234617,-0.0020499487717946813,-0.004320096374572363,0.00169656645249336,-0.00463089534452743,-0.02541436107870315,-0.011915908760593428,-0.00591203978187165,-0.0043038488596761045,-0.004654246135768089,-0.004702724467267081,0.0004710491596839313,-0.0008428107203622467,-0.0013648038382058397,0.003500077293187253,-0.008057921726403622,-0.0034386837527561145,-0.021360109665919152,-0.009251446492171654,-0.0036570254904238673,-0.016142230969826622,-0.017568371509599622,-0.005123589553085006,-0.002433639173778368,0.0001580835989008619,-0.003267886350443021,-0.0024821131135960507,-0.0024231590212471787,-0.0032634630089714827,-0.007468709458383468,-0.0028631303564957767,-0.006807560318118886,-0.015249038780701222,-0.0007795139894046655,-0.0045413942898020615,-0.0036033355777262332,-0.0030647250820532673,-0.0024463320389772336,-4.117590544636292e-06,9.383047444565338e-05,-0.0014325704644707745,-0.008055674658825486,0.00019359770062787624,-0.0051460911939431985,0.0014427760008446154,0.005534643357085346,-0.002867455709548265,-0.0033563889461053487,7.336960681703086e-05,-0.004517472052312201,-0.006519693160525216,-0.004932601412655721,-0.0025617385303581177,-0.0028835506118896283,0.0017960978086244313,-0.0030220724287487086,-0.011002490974994318,-0.0004721054335845181,-0.0008067224706922449,-0.005118243067654061,0.0006496581540413168,-0.0036969715640658837,-0.0037807362204486925,-0.002228633831905035,-0.0023787067486689727,-0.013233929406436478,-0.0032576280375229655,-0.003072289121409314,-0.0040452420780744645,-0.0005864520383075098,-0.0007545200023022186,-0.003257209795579974,0.0034398417597383663,-0.0013985771399277992,0.0051738905052766924,0.0024948259312217447,-0.001131104287647052,-0.005600531261640814,-0.006575181344930776,-0.0018560883544740023,-0.006024957643388432,0.00022222697082806362,-0.0030096601872216487,-0.0018367285931049243,0.0017532174659954354,-0.0016122031779516913,-0.003229519555722144,0.0004464915791551221,-0.003753933539757408,-0.013208388926430751,-0.007767751389924284,-0.0069807051575701915,0.0024054656618499354,0.0008987324024603376,-0.0035429741000080894,-0.005313803611394065,-0.003870069148284641,-0.002427921845362708,0.0025377770337390595,-0.00044076400795782045,-0.00494302057084585,9.724799577529942e-05,0.002914834516128173,-0.001002154075631867,-0.006605155416855511,-0.012431483021387307,-0.004610031832933478,-0.003926462193759982,-0.006539381205950233,-0.0063388344787415505,-0.0062049986062120924,-0.0018686172728619352,-0.0071856086070720615,-0.006827614123420097,-0.00685164773431682,-0.0047222480887458475,-0.01742629920940771,-0.013630590852145474,-0.007108975882115606,-0.014348032733846203,-0.0050299744279781195,-0.004778503520148081,-0.008313812630407673,-0.006426805568997842,-0.004700983989806399,-0.01285471085439777,-0.00028315417606796954,-0.0034165958563486293,-0.023500554588597518,-0.013201853452533704,-0.007532557728243775,-0.007121205476399124,-0.007310083893990574,-0.005244677975064235,-0.005368826555007316,-0.010477859582113513,-0.006531210855228823,-0.004889090490460945,-0.0018958635649353609,-0.0038139125803014883,-0.014616489352442731,-0.0005804172527641162,-0.006564310559859621,-0.0005217121804200965,0.00041968244898765716,-0.004275271562025852,-0.012606849352737717,-0.016684772759129385,-0.009204995377924043,-0.00698863980230652,-0.00422909389846736,-0.002774527046706665,-0.009678710409518404,-0.009399107889782295,-0.00213106019156315,-0.00470378464860881,-0.006143019699947154,-0.009517116172376959,-0.01137922597762828,-0.014708055756780643,-0.012418636207035939,-0.009914341845614325,-0.006109289723335465,-0.006267780349368153,-0.008562027124931834,-0.007462772927208105,-0.004504410141990248,-0.017299376172751273,-0.012634118058334224,-0.0003489924394167597,-0.012725940806121192,-0.010274595624642592,-0.0034692890895819495
